5.000000000000000409e-06 1.419999999999999957e-06 6.999999999999999895e-06 1.391999999999999954e-04 2.392999999999999891e-04 5.000000000000000409e-06 5.780000000000000225e-05 9.999999999999999547e-07 5.959999999999999857e-05 1.893000000000000002e-05 1.198000000000000050e-05 3.999999999999999819e-06 1.291999999999999963e-04 5.291999999999999477e-07 2.430000000000000028e-06 3.335999999999999908e-05
5.000000000000000409e-06 1.419999999999999957e-06 4.580000000000000195e-06 1.388999999999999881e-04 2.390000000000000089e-04 5.000000000000000409e-06 5.860000000000000137e-05 8.500000000000000145e-07 5.954999999999999736e-05 1.889999999999999862e-05 1.197000000000000059e-05 3.999999999999999819e-06 1.288999999999999890e-04 5.312999999999999996e-07 2.714000000000000188e-06 2.928000000000000088e-05
5.000000000000000409e-06 1.419999999999999957e-06 3.000000000000000076e-06 1.386000000000000079e-04 2.387000000000000016e-04 5.000000000000000409e-06 6.019999999999999961e-05 6.999999999999999683e-07 5.949000000000000132e-05 1.887000000000000060e-05 1.196000000000000069e-05 3.999999999999999819e-06 1.285000000000000064e-04 5.334000000000000515e-07 2.997999999999999926e-06 2.519000000000000107e-05
5.000000000000000409e-06 1.419999999999999957e-06 1.729999999999999953e-06 1.367999999999999913e-04 2.369999999999999874e-04 4.580000000000000195e-06 6.000000000000000152e-05 5.500000000000000281e-07 5.920999999999999723e-05 1.870999999999999874e-05 1.190999999999999947e-05 3.740000000000000191e-06 1.265999999999999873e-04 1.450999999999999957e-06 7.354000000000000233e-06 2.814000000000000163e-05
5.000000000000000409e-06 1.419999999999999957e-06 9.999999999999999547e-07 1.348999999999999993e-04 2.353000000000000003e-04 4.199999999999999598e-06 5.800000000000000034e-05 3.999999999999999819e-07 5.892999999999999991e-05 1.853999999999999867e-05 1.185000000000000005e-05 3.499999999999999947e-06 1.246999999999999953e-04 2.368000000000000028e-06 1.170999999999999969e-05 3.109000000000000218e-05
7.070000000000000072e-06 1.419999999999999957e-06 5.479999999999999837e-07 1.291999999999999963e-04 2.300000000000000070e-04 4.050000000000000187e-06 5.660000000000000019e-05 2.999999999999999864e-07 5.807999999999999957e-05 1.802999999999999847e-05 1.167000000000000008e-05 3.239999999999999896e-06 1.186999999999999985e-04 1.037000000000000066e-05 3.638000000000000066e-05 4.406000000000000167e-05
1.000000000000000082e-05 1.419999999999999957e-06 2.999999999999999864e-07 1.233999999999999908e-04 2.246999999999999865e-04 3.899999999999999929e-06 5.640000000000000211e-05 1.999999999999999909e-07 5.722999999999999924e-05 1.751000000000000007e-05 1.149000000000000010e-05 3.000000000000000076e-06 1.127000000000000018e-04 1.836999999999999861e-05 6.105000000000000671e-05 5.703000000000000116e-05
1.419999999999999957e-05 1.419999999999999957e-06 1.730000000000000006e-07 1.138000000000000014e-04 2.157000000000000117e-04 3.750000000000000095e-06 5.679999999999999828e-05 1.499999999999999932e-07 5.581999999999999750e-05 1.663999999999999992e-05 1.119999999999999949e-05 2.789999999999999969e-06 1.026000000000000002e-04 5.571000000000000024e-05 1.156999999999999934e-04 8.126999999999999947e-05
2.010000000000000068e-05 1.419999999999999957e-06 9.999999999999999547e-08 1.040999999999999960e-04 2.066000000000000074e-04 3.599999999999999837e-06 5.739999999999999931e-05 9.999999999999999547e-08 5.441000000000000252e-05 1.576000000000000157e-05 1.090000000000000067e-05 2.600000000000000094e-06 9.255999999999999471e-05 9.304000000000000367e-05 1.702999999999999924e-04 1.055000000000000030e-04
2.500000000000000120e-05 1.260000000000000007e-06 5.480000000000000101e-08 9.215999999999999854e-05 1.952000000000000013e-04 3.450000000000000003e-06 5.819999999999999843e-05 7.499999999999999661e-08 5.264999999999999905e-05 1.466000000000000025e-05 1.053000000000000083e-05 2.449999999999999836e-06 8.037000000000000470e-05 1.747999999999999934e-04 2.470999999999999889e-04 1.343999999999999871e-04
3.119999999999999944e-05 1.120000000000000076e-06 2.999999999999999732e-08 8.021000000000000623e-05 1.837999999999999953e-04 3.300000000000000168e-06 5.890000000000000189e-05 4.999999999999999774e-08 5.089000000000000235e-05 1.356000000000000061e-05 1.014999999999999938e-05 2.300000000000000002e-06 6.817000000000000631e-05 2.566000000000000030e-04 3.239000000000000126e-04 1.632000000000000096e-04
3.889999999999999686e-05 9.640000000000000030e-07 1.729999999999999940e-08 6.799000000000000464e-05 1.711999999999999872e-04 3.199999999999999855e-06 5.940000000000000049e-05 3.500000000000000239e-08 4.897000000000000040e-05 1.236000000000000025e-05 9.731000000000000514e-06 2.089999999999999895e-06 5.611000000000000319e-05 3.681000000000000027e-04 4.203999999999999729e-04 1.945999999999999867e-04
4.839999999999999739e-05 8.299999999999999942e-07 1.000000000000000021e-08 5.576000000000000146e-05 1.585000000000000037e-04 3.099999999999999966e-06 5.979999999999999666e-05 2.000000000000000042e-08 4.704999999999999845e-05 1.115999999999999988e-05 9.310999999999999453e-06 1.900000000000000020e-06 4.405000000000000007e-05 4.796000000000000024e-04 5.167999999999999851e-04 2.259999999999999910e-04
5.709999999999999879e-05 8.299999999999999942e-07 5.480000000000000101e-09 4.479999999999999797e-05 1.452000000000000057e-04 3.050000000000000021e-06 6.019999999999999961e-05 1.499999999999999866e-08 4.501999999999999925e-05 9.931000000000000293e-06 8.865000000000000674e-06 1.740000000000000069e-06 3.394999999999999852e-05 5.910000000000000539e-04 6.317999999999999615e-04 2.540999999999999964e-04
6.739999999999999843e-05 8.299999999999999942e-07 2.999999999999999980e-09 3.384000000000000126e-05 1.319000000000000077e-04 3.000000000000000076e-06 6.060000000000000255e-05 1.000000000000000021e-08 4.297999999999999846e-05 8.702000000000000709e-06 8.419000000000000200e-06 1.599999999999999928e-06 2.385000000000000035e-05 7.024000000000000512e-04 7.468000000000000463e-04 2.821999999999999747e-04
7.469999999999999969e-05 8.299999999999999942e-07 1.730000000000000023e-09 2.549999999999999980e-05 1.183000000000000024e-04 2.900000000000000186e-06 6.069999999999999821e-05 6.500000000000000301e-09 4.084000000000000201e-05 7.515000000000000046e-06 7.948999999999999618e-06 1.500000000000000038e-06 1.701000000000000146e-05 7.724000000000000180e-04 8.576000000000000290e-04 3.009999999999999980e-04
9.320000000000000214e-05 8.299999999999999942e-07 1.000000000000000062e-09 9.633999999999999579e-06 8.551999999999999435e-05 2.569999999999999958e-06 5.899999999999999754e-05 1.000000000000000062e-09 3.547999999999999911e-05 4.787000000000000077e-06 6.770000000000000403e-06 1.320000000000000067e-06 5.027000000000000320e-06 8.587000000000000015e-04 9.887999999999999654e-04 3.016000000000000126e-04
1.110000000000000011e-04 8.299999999999999942e-07 1.000000000000000036e-10 2.441000000000000007e-06 5.683000000000000307e-05 2.200000000000000112e-06 5.640000000000000211e-05 2.999999999999999980e-10 3.021000000000000044e-05 2.678000000000000025e-06 5.620000000000000402e-06 1.199999999999999946e-06 8.201999999999999991e-07 7.427999999999999490e-04 7.845000000000000411e-04 2.175000000000000013e-04
1.169999999999999979e-04 8.299999999999999942e-07 9.999999999999999395e-12 5.553000000000000027e-07 3.498000000000000051e-05 2.099999999999999799e-06 5.940000000000000049e-05 1.499999999999999990e-10 2.513999999999999986e-05 1.365999999999999923e-06 4.546999999999999833e-06 1.069999999999999920e-06 1.203999999999999929e-07 4.584999999999999775e-04 4.139999999999999800e-04 1.151000000000000059e-04
1.100000000000000039e-04 8.299999999999999942e-07 9.999999999999999799e-13 1.024000000000000037e-07 2.012999999999999870e-05 2.049999999999999854e-06 5.940000000000000049e-05 9.999999999999999395e-12 2.061999999999999909e-05 6.369999999999999998e-07 3.622999999999999871e-06 9.490000000000000407e-07 1.303999999999999964e-08 2.004999999999999946e-04 1.555999999999999875e-04 4.626000000000000093e-05
9.309999999999999970e-05 8.299999999999999942e-07 1.000000000000000030e-13 1.581000000000000062e-08 1.111000000000000035e-05 1.919999999999999828e-06 5.940000000000000049e-05 9.999999999999999799e-13 1.686000000000000121e-05 2.820000000000000105e-07 2.883999999999999831e-06 8.239999999999999669e-07 1.050000000000000096e-09 5.866999999999999901e-05 4.229000000000000337e-05 1.448000000000000028e-05
7.380000000000000492e-05 8.299999999999999942e-07 9.999999999999999988e-15 1.939000000000000025e-09 6.014000000000000357e-06 1.799999999999999919e-06 5.940000000000000049e-05 1.000000000000000030e-13 1.392000000000000056e-05 1.221999999999999957e-07 2.314999999999999858e-06 6.999999999999999683e-07 4.863999999999999954e-11 8.817999999999999260e-06 7.488999999999999787e-06 3.333000000000000106e-06
5.810000000000000277e-05 8.299999999999999942e-07 1.000000000000000078e-15 3.811000000000000075e-10 3.446000000000000126e-06 1.670000000000000104e-06 5.940000000000000049e-05 9.999999999999999988e-15 1.184000000000000014e-05 5.930000000000000160e-08 1.906000000000000047e-06 5.920000000000000071e-07 5.080999999999999857e-12 1.318999999999999992e-06 1.425999999999999984e-06 8.857000000000000496e-07
4.569999999999999952e-05 8.299999999999999942e-07 1.000000000000000078e-15 7.715999999999999514e-11 1.998000000000000183e-06 1.549999999999999983e-06 5.940000000000000049e-05 1.000000000000000078e-15 1.036000000000000076e-05 2.949000000000000135e-08 1.599999999999999928e-06 5.139999999999999704e-07 5.371999999999999728e-13 1.609999999999999991e-07 2.195000000000000001e-07 2.243999999999999977e-07
3.600000000000000091e-05 8.299999999999999942e-07 1.000000000000000078e-15 1.584999999999999890e-11 1.181000000000000001e-06 1.419999999999999957e-06 5.940000000000000049e-05 1.000000000000000078e-15 9.355999999999999869e-06 1.506999999999999862e-08 1.374999999999999964e-06 4.599999999999999898e-07 5.548000000000000064e-14 1.888999999999999908e-08 3.706000000000000230e-08 5.991999999999999657e-08
2.830000000000000010e-05 8.299999999999999942e-07 1.000000000000000078e-15 3.657999999999999963e-12 7.687000000000000475e-07 1.300000000000000047e-06 5.940000000000000049e-05 1.000000000000000078e-15 8.783999999999999247e-06 8.617000000000000332e-09 1.230999999999999945e-06 4.200000000000000022e-07 5.688000000000000130e-15 1.854999999999999901e-09 6.586000000000000211e-09 1.668999999999999923e-08
1.749999999999999847e-05 8.299999999999999942e-07 1.000000000000000078e-15 4.172999999999999990e-13 3.876000000000000032e-07 1.080000000000000036e-06 5.940000000000000049e-05 1.000000000000000078e-15 8.162999999999999602e-06 3.549999999999999942e-09 1.036999999999999982e-06 3.529999999999999978e-07 2.280999999999999988e-16 7.031999999999999602e-11 4.858000000000000181e-10 2.489999999999999880e-09
1.079999999999999993e-05 8.299999999999999942e-07 1.000000000000000078e-15 3.465000000000000255e-14 1.818000000000000000e-07 8.970000000000000515e-07 5.940000000000000049e-05 1.000000000000000078e-15 7.740999999999999238e-06 1.304000000000000046e-09 8.645000000000000451e-07 2.970000000000000257e-07 5.092000000000000330e-18 2.870000000000000090e-12 7.918999999999999679e-12 3.658999999999999979e-10
6.720000000000000035e-06 8.299999999999999942e-07 1.000000000000000078e-15 3.352999999999999855e-15 8.265000000000000224e-08 7.460000000000000361e-07 5.940000000000000049e-05 1.000000000000000078e-15 7.449000000000000170e-06 4.610000000000000107e-10 7.139999999999999613e-07 2.499999999999999887e-07 1.699000000000000069e-19 2.173999999999999875e-13 1.913000000000000028e-13 7.913000000000000230e-11
4.159999999999999981e-06 8.299999999999999942e-07 1.000000000000000078e-15 2.382999999999999969e-16 3.431999999999999894e-08 6.199999999999999931e-07 5.940000000000000049e-05 1.000000000000000078e-15 7.201000000000000173e-06 1.427000000000000087e-10 5.799000000000000509e-07 2.109999999999999968e-07 3.183999999999999895e-21 3.024999999999999732e-14 2.626000000000000072e-15 3.168000000000000072e-11
2.569999999999999958e-06 8.299999999999999942e-07 1.000000000000000078e-15 2.084000000000000004e-17 1.379999999999999949e-08 5.150000000000000455e-07 5.940000000000000049e-05 1.000000000000000078e-15 6.919000000000000162e-06 4.322000000000000042e-11 4.610000000000000120e-07 1.770000000000000100e-07 9.599999999999999855e-23 3.256999999999999873e-15 3.691999999999999768e-17 7.074999999999999641e-12
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.346000000000000002e-18 4.984000000000000160e-09 9.999999999999999547e-08 1.000000000000000078e-15 1.000000000000000078e-15 6.523999999999999709e-06 1.130999999999999927e-11 3.529999999999999978e-07 1.000000000000000062e-09 1.637999999999999954e-24 2.634000000000000005e-17 5.124999999999999693e-19 2.675999999999999907e-13
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.079999999999999983e-19 1.703999999999999906e-09 1.000000000000000021e-08 1.000000000000000078e-15 1.000000000000000078e-15 5.871999999999999853e-06 2.861000000000000027e-12 2.524000000000000102e-07 9.999999999999999395e-12 4.605000000000000163e-26 3.313000000000000085e-20 2.168999999999999979e-21 3.295999999999999915e-15
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 6.099000000000000069e-21 4.916999999999999667e-10 1.000000000000000062e-09 1.000000000000000078e-15 1.000000000000000078e-15 4.867000000000000158e-06 5.798000000000000134e-13 1.587999999999999926e-07 1.000000000000000030e-13 6.984999999999999881e-28 2.134000000000000056e-23 6.096000000000000189e-25 1.497000000000000008e-18
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 4.245999999999999777e-22 1.272000000000000105e-10 1.000000000000000036e-10 1.000000000000000078e-15 1.000000000000000078e-15 3.396000000000000181e-06 1.058999999999999956e-13 7.584999999999999429e-08 1.000000000000000078e-15 1.742999999999999949e-29 1.366000000000000035e-25 6.335999999999999631e-28 2.226999999999999888e-21
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.923000000000000102e-23 2.351000000000000140e-11 9.999999999999999799e-13 1.000000000000000078e-15 1.000000000000000078e-15 1.808000000000000096e-06 1.182000000000000037e-14 2.131000000000000024e-08 1.000000000000000078e-15 2.224000000000000157e-31 4.128000000000000344e-28 9.854999999999999823e-32 1.918000000000000080e-24
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.109999999999999980e-24 3.639999999999999838e-12 9.999999999999999988e-15 1.000000000000000078e-15 1.000000000000000078e-15 6.935000000000000094e-07 9.371999999999999250e-16 3.107000000000000128e-09 1.000000000000000078e-15 4.282999999999999864e-33 3.432999999999999810e-30 1.000000000000000056e-32 2.507000000000000134e-26
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 5.157999999999999975e-26 4.250999999999999759e-13 1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 2.066000000000000103e-07 3.545000000000000165e-17 2.088999999999999972e-10 1.000000000000000078e-15 1.000000000000000056e-33 1.000000000000000083e-30 1.000000000000000056e-32 3.283000000000000190e-28
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 3.392999999999999806e-27 4.980999999999999804e-14 1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 5.484999999999999815e-08 1.222999999999999963e-18 1.083999999999999985e-11 1.000000000000000078e-15 1.000000000000000056e-33 1.000000000000000083e-30 1.000000000000000056e-32 1.604999999999999994e-29
1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 3.738000000000000031e-28 8.791999999999999292e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.000000000000000078e-15 1.930000000000000077e-08 6.979000000000000093e-20 8.967999999999999753e-13 1.000000000000000078e-15 1.000000000000000056e-33 1.000000000000000083e-30 1.000000000000000056e-32 2.025999999999999847e-30
