2.999999999999999737e-04 6.080000000000000064e-05 2.379999999999999913e-05 2.029999999999999876e-05 1.740000000000000010e-04 4.680000000000000217e-08 6.570000000000000200e-07 5.679999999999999828e-05 1.700000000000000029e-06 3.000000000000000076e-06 1.210000000000000082e-08 5.180000000000000143e-04 3.630000000000000143e-05 4.339999999999999952e-06 7.810000000000000000e+05 1.600000000000000131e-04 5.879999999999999810e-04 5.789999999999999791e-05 2.269999999999999950e-05 1.580000000000000024e-03 9.999999999999999988e-15
2.999999999999999737e-04 5.789999999999999791e-05 2.619999999999999987e-05 1.090000000000000067e-05 2.020000000000000040e-04 4.799999999999999968e-08 1.199999999999999946e-06 4.589999999999999761e-05 1.700000000000000029e-06 3.000000000000000076e-06 1.869999999999999870e-08 5.090000000000000123e-04 3.430000000000000025e-05 4.650000000000000372e-06 7.810000000000000000e+05 1.600000000000000131e-04 5.789999999999999791e-04 3.430000000000000025e-05 2.080000000000000075e-05 1.299999999999999940e-03 9.999999999999999988e-15
2.999999999999999737e-04 5.599999999999999916e-05 3.149999999999999995e-05 6.299999999999999821e-06 2.410000000000000033e-04 4.939999999999999898e-08 1.959999999999999869e-06 4.360000000000000269e-05 1.700000000000000029e-06 3.000000000000000076e-06 3.180000000000000020e-08 4.979999999999999618e-04 3.389999999999999730e-05 5.010000000000000313e-06 7.810000000000000000e+05 1.600000000000000131e-04 5.659999999999999884e-04 1.949999999999999965e-05 1.760000000000000090e-05 9.859999999999998974e-04 9.999999999999999988e-15
2.990000000000000036e-04 5.589999999999999673e-05 4.449999999999999746e-05 3.120000000000000198e-06 2.759999999999999867e-04 5.190000000000000152e-08 3.120000000000000198e-06 6.509999999999999674e-05 1.700000000000000029e-06 3.000000000000000076e-06 5.609999999999999942e-08 4.820000000000000066e-04 3.499999999999999693e-05 5.219999999999999997e-06 7.810000000000000000e+05 1.589999999999999888e-04 5.479999999999999845e-04 1.079999999999999993e-05 1.230000000000000082e-05 7.219999999999999855e-04 9.999999999999999988e-15
2.950000000000000148e-04 5.640000000000000211e-05 7.480000000000000212e-05 1.109999999999999960e-06 3.330000000000000169e-04 5.650000000000000300e-08 4.619999999999999812e-06 1.010000000000000020e-04 1.700000000000000029e-06 3.000000000000000076e-06 9.990000000000000120e-08 4.600000000000000139e-04 3.619999999999999900e-05 5.599999999999999747e-06 7.810000000000000000e+05 1.569999999999999944e-04 5.280000000000000405e-04 6.589999999999999585e-06 7.320000000000000219e-06 4.960000000000000216e-04 9.999999999999999988e-15
2.829999999999999942e-04 5.750000000000000174e-05 1.710000000000000094e-04 4.470000000000000189e-07 4.519999999999999821e-04 6.750000000000000224e-08 7.089999999999999880e-06 1.630000000000000047e-04 1.700000000000000029e-06 3.000000000000000076e-06 1.780000000000000057e-07 4.260000000000000006e-04 3.619999999999999900e-05 6.860000000000000388e-06 7.810000000000000000e+05 1.550000000000000000e-04 5.029999999999999749e-04 4.199999999999999598e-06 4.519999999999999923e-06 3.350000000000000113e-04 9.999999999999999988e-15
2.680000000000000090e-04 5.750000000000000174e-05 3.190000000000000019e-04 2.109999999999999968e-07 7.370000000000000249e-04 8.250000000000000421e-08 1.049999999999999942e-05 2.369999999999999874e-04 1.700000000000000029e-06 3.000000000000000076e-06 3.160000000000000238e-07 3.879999999999999985e-04 3.580000000000000283e-05 8.770000000000000736e-06 7.810000000000000000e+05 1.520000000000000084e-04 4.769999999999999934e-04 2.939999999999999803e-06 2.590000000000000190e-06 2.139999999999999975e-04 9.999999999999999988e-15
2.519999999999999996e-04 5.369999999999999746e-05 5.190000000000000386e-04 1.100000000000000056e-07 1.309999999999999967e-03 1.040000000000000048e-07 1.690000000000000082e-05 3.130000000000000187e-04 1.700000000000000029e-06 3.000000000000000076e-06 5.649999999999999903e-07 3.480000000000000020e-04 3.499999999999999693e-05 1.200000000000000030e-05 7.810000000000000000e+05 1.489999999999999897e-04 4.490000000000000176e-04 2.300000000000000002e-06 1.549999999999999983e-06 1.489999999999999897e-04 9.999999999999999988e-15
2.400000000000000061e-04 4.780000000000000313e-05 7.709999999999999840e-04 6.700000000000000438e-08 2.109999999999999896e-03 1.299999999999999994e-07 2.570000000000000127e-05 3.849999999999999798e-04 1.700000000000000029e-06 3.000000000000000076e-06 1.039999999999999995e-06 3.089999999999999756e-04 3.419999999999999782e-05 1.629999999999999979e-05 7.810000000000000000e+05 1.450000000000000009e-04 4.209999999999999875e-04 2.240000000000000153e-06 8.630000000000000382e-07 1.050000000000000044e-04 9.999999999999999988e-15
2.439999999999999949e-04 3.970000000000000276e-05 1.059999999999999961e-03 3.969999999999999815e-08 3.170000000000000075e-03 1.640000000000000127e-07 4.020000000000000136e-05 4.420000000000000101e-04 1.700000000000000029e-06 3.000000000000000076e-06 2.039999999999999950e-06 2.739999999999999923e-04 3.389999999999999730e-05 2.260000000000000046e-05 7.810000000000000000e+05 1.410000000000000120e-04 3.950000000000000061e-04 2.680000000000000175e-06 5.300000000000000078e-07 7.959999999999999682e-05 9.999999999999999988e-15
2.550000000000000183e-04 3.190000000000000290e-05 1.389999999999999960e-03 2.410000000000000074e-08 4.199999999999999740e-03 2.160000000000000019e-07 5.769999999999999982e-05 4.889999999999999599e-04 1.700000000000000029e-06 3.000000000000000076e-06 4.639999999999999621e-06 2.410000000000000033e-04 3.430000000000000025e-05 3.070000000000000083e-05 7.810000000000000000e+05 1.369999999999999961e-04 3.690000000000000246e-04 3.679999999999999918e-06 3.099999999999999966e-07 6.009999999999999717e-05 9.999999999999999988e-15
2.770000000000000110e-04 2.669999999999999847e-05 1.760000000000000063e-03 1.919999999999999987e-08 4.939999999999999947e-03 3.399999999999999740e-07 7.770000000000000485e-05 5.220000000000000031e-04 1.700000000000000029e-06 3.000000000000000076e-06 8.149999999999999896e-06 2.139999999999999975e-04 3.680000000000000003e-05 4.289999999999999922e-05 7.810000000000000000e+05 1.340000000000000045e-04 3.429999999999999889e-04 5.620000000000000402e-06 1.890000000000000116e-07 4.569999999999999952e-05 9.999999999999999988e-15
3.069999999999999812e-04 2.279999999999999854e-05 2.160000000000000028e-03 1.719999999999999851e-08 5.459999999999999576e-03 5.090000000000000183e-07 9.899999999999999404e-05 5.490000000000000088e-04 1.700000000000000029e-06 3.000000000000000076e-06 1.069999999999999920e-05 1.879999999999999890e-04 4.029999999999999701e-05 5.759999999999999739e-05 7.810000000000000000e+05 1.299999999999999886e-04 3.170000000000000075e-04 1.029999999999999964e-05 1.040000000000000048e-07 3.399999999999999973e-05 9.999999999999999988e-15
3.600000000000000227e-04 2.069999999999999832e-05 2.579999999999999828e-03 1.590000000000000010e-08 5.740000000000000310e-03 7.589999999999999540e-07 1.230000000000000082e-04 5.749999999999999903e-04 1.700000000000000029e-06 3.000000000000000076e-06 1.520000000000000016e-05 1.640000000000000019e-04 4.500000000000000283e-05 7.650000000000000279e-05 7.810000000000000000e+05 1.250000000000000026e-04 2.860000000000000129e-04 1.970000000000000112e-05 5.749999999999999872e-08 2.599999999999999840e-05 9.999999999999999988e-15
4.510000000000000120e-04 1.900000000000000105e-05 3.059999999999999786e-03 1.439999999999999990e-08 5.839999999999999705e-03 1.159999999999999905e-06 1.499999999999999869e-04 6.040000000000000447e-04 1.700000000000000029e-06 3.000000000000000076e-06 2.239999999999999899e-05 1.369999999999999961e-04 5.059999999999999665e-05 9.919999999999999890e-05 7.810000000000000000e+05 1.190000000000000058e-04 2.480000000000000108e-04 3.699999999999999811e-05 2.230000000000000116e-08 1.889999999999999862e-05 9.999999999999999988e-15
6.849999999999999535e-04 1.749999999999999847e-05 3.739999999999999835e-03 1.229999999999999930e-08 5.610000000000000403e-03 2.179999999999999880e-06 1.820000000000000057e-04 6.509999999999999945e-04 1.709999999999999933e-06 3.000000000000000076e-06 3.970000000000000276e-05 1.079999999999999960e-04 5.819999999999999843e-05 1.310000000000000129e-04 7.810000000000000000e+05 1.129999999999999955e-04 1.910000000000000077e-04 6.200000000000000270e-05 8.509999999999999771e-09 1.220000000000000008e-05 9.999999999999999988e-15
1.280000000000000105e-03 1.540000000000000163e-05 4.810000000000000039e-03 9.370000000000000524e-09 4.819999999999999632e-03 5.000000000000000409e-06 2.300000000000000070e-04 7.510000000000000399e-04 1.760000000000000090e-06 3.000000000000000076e-06 8.480000000000000124e-05 6.700000000000000226e-05 7.210000000000000425e-05 1.840000000000000001e-04 7.810000000000000000e+05 1.050000000000000044e-04 1.100000000000000039e-04 1.029999999999999964e-04 4.089999999999999732e-09 5.740000000000000100e-06 9.999999999999999988e-15
2.449999999999999921e-03 1.340000000000000045e-05 6.159999999999999677e-03 6.349999999999999785e-09 3.739999999999999835e-03 1.169999999999999979e-05 2.829999999999999942e-04 9.879999999999999460e-04 1.900000000000000020e-06 3.000000000000000076e-06 1.849999999999999973e-04 2.960000000000000120e-05 8.729999999999999425e-05 2.449999999999999921e-04 7.810000000000000000e+05 9.729999999999999337e-05 4.720000000000000210e-05 1.359999999999999989e-04 2.519999999999999983e-09 2.139999999999999840e-06 9.999999999999999988e-15
4.530000000000000172e-03 1.209999999999999935e-05 7.210000000000000263e-03 3.680000000000000113e-09 2.589999999999999854e-03 3.399999999999999973e-05 3.200000000000000262e-04 1.280000000000000105e-03 2.259999999999999961e-06 3.000000000000000076e-06 3.570000000000000040e-04 1.209999999999999935e-05 1.010000000000000020e-04 2.959999999999999849e-04 7.810000000000000000e+05 9.040000000000000184e-05 1.790000000000000141e-05 1.359999999999999989e-04 1.859999999999999988e-09 8.490000000000000452e-07 9.999999999999999988e-15
7.139999999999999646e-03 1.160000000000000075e-05 7.280000000000000013e-03 1.819999999999999919e-09 1.639999999999999965e-03 8.349999999999999675e-05 3.480000000000000020e-04 1.569999999999999998e-03 2.820000000000000105e-06 3.000000000000000076e-06 5.079999999999999880e-04 4.310000000000000239e-06 1.110000000000000011e-04 3.209999999999999963e-04 7.810000000000000000e+05 8.459999999999999638e-05 7.349999999999999932e-06 1.129999999999999955e-04 1.519999999999999921e-09 3.420000000000000184e-07 9.999999999999999988e-15
9.339999999999999344e-03 1.209999999999999935e-05 6.259999999999999939e-03 9.260000000000000076e-10 9.680000000000000019e-04 1.700000000000000122e-04 3.719999999999999891e-04 1.690000000000000096e-03 3.689999999999999822e-06 3.000000000000000076e-06 6.070000000000000092e-04 1.599999999999999928e-06 1.129999999999999955e-04 3.040000000000000167e-04 7.810000000000000000e+05 8.019999999999999785e-05 3.029999999999999789e-06 8.509999999999999498e-05 1.319999999999999991e-09 1.340000000000000088e-07 9.999999999999999988e-15
1.119999999999999989e-02 1.360000000000000023e-05 4.029999999999999728e-03 2.940000000000000187e-10 5.330000000000000536e-04 2.849999999999999886e-04 3.950000000000000061e-04 1.740000000000000010e-03 4.909999999999999577e-06 3.000000000000000076e-06 5.950000000000000427e-04 6.710000000000000130e-07 1.029999999999999964e-04 2.480000000000000108e-04 7.810000000000000000e+05 7.629999999999999792e-05 1.320000000000000067e-06 6.370000000000000336e-05 1.180000000000000061e-09 5.389999999999999957e-08 9.999999999999999988e-15
1.190000000000000085e-02 1.650000000000000127e-05 2.170000000000000054e-03 8.719999999999999356e-11 2.519999999999999996e-04 4.060000000000000024e-04 4.099999999999999912e-04 1.760000000000000063e-03 6.129999999999999754e-06 3.000000000000000076e-06 4.330000000000000081e-04 4.350000000000000174e-07 7.949999999999999439e-05 1.640000000000000019e-04 7.810000000000000000e+05 7.299999999999999903e-05 8.689999999999999596e-07 5.170000000000000306e-05 1.079999999999999993e-09 2.249999999999999964e-08 9.999999999999999988e-15
1.170000000000000033e-02 2.099999999999999884e-05 1.149999999999999981e-03 2.980000000000000308e-11 1.210000000000000002e-04 5.109999999999999525e-04 4.209999999999999875e-04 1.789999999999999925e-03 6.849999999999999637e-06 3.000000000000000076e-06 2.509999999999999753e-04 3.339999999999999997e-07 4.819999999999999930e-05 9.739999999999999580e-05 7.810000000000000000e+05 6.999999999999999387e-05 6.679999999999999994e-07 4.440000000000000180e-05 9.969999999999999692e-10 1.040000000000000048e-08 9.999999999999999988e-15
1.099999999999999936e-02 2.769999999999999906e-05 6.660000000000000338e-04 1.300000000000000034e-11 7.700000000000000139e-05 5.789999999999999791e-04 4.240000000000000062e-04 1.799999999999999951e-03 7.079999999999999976e-06 3.000000000000000076e-06 1.559999999999999972e-04 2.800000000000000191e-07 1.629999999999999979e-05 4.920000000000000328e-05 7.810000000000000000e+05 6.700000000000000226e-05 5.600000000000000382e-07 3.800000000000000209e-05 9.340000000000000834e-10 6.570000000000000267e-09 9.999999999999999988e-15
1.030000000000000013e-02 3.559999999999999797e-05 4.429999999999999802e-04 7.129999999999999709e-12 5.550000000000000056e-05 6.750000000000000357e-04 4.249999999999999763e-04 1.799999999999999951e-03 7.140000000000000249e-06 3.000000000000000076e-06 1.039999999999999936e-04 2.469999999999999751e-07 5.100000000000000299e-06 2.529999999999999833e-05 7.810000000000000000e+05 6.430000000000000440e-05 4.939999999999999501e-07 3.479999999999999885e-05 8.829999999999999493e-10 4.739999999999999762e-09 9.999999999999999988e-15
1.009999999999999960e-02 4.589999999999999761e-05 3.390000000000000001e-04 4.799999999999999742e-12 4.449999999999999746e-05 9.529999999999999626e-04 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 7.689999999999999896e-05 2.280000000000000034e-07 1.999999999999999909e-06 1.500000000000000038e-05 7.810000000000000000e+05 6.210000000000000513e-05 4.560000000000000069e-07 3.619999999999999900e-05 8.429999999999999841e-10 3.790000000000000354e-09 9.999999999999999988e-15
1.009999999999999960e-02 5.149999999999999820e-05 2.849999999999999886e-04 3.660000000000000157e-12 3.839999999999999826e-05 1.760000000000000063e-03 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 6.299999999999999990e-05 2.160000000000000019e-07 1.049999999999999900e-06 1.049999999999999942e-05 7.810000000000000000e+05 6.019999999999999961e-05 4.320000000000000037e-07 5.250000000000000218e-05 8.099999999999999946e-10 3.279999999999999840e-09 9.999999999999999988e-15
1.030000000000000013e-02 5.110000000000000203e-05 2.530000000000000239e-04 3.000000000000000142e-12 3.490000000000000128e-05 3.739999999999999835e-03 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 5.520000000000000004e-05 2.080000000000000096e-07 6.859999999999999753e-07 8.339999999999999771e-06 7.810000000000000000e+05 5.879999999999999946e-05 4.169999999999999885e-07 1.259999999999999998e-04 7.829999999999999845e-10 2.980000000000000049e-09 9.999999999999999988e-15
1.149999999999999981e-02 4.319999999999999974e-05 2.310000000000000042e-04 2.570000000000000156e-12 3.270000000000000201e-05 7.190000000000000210e-03 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 5.039999999999999857e-05 2.030000000000000046e-07 5.139999999999999704e-07 7.109999999999999689e-06 7.810000000000000000e+05 5.750000000000000174e-05 4.049999999999999870e-07 3.770000000000000022e-04 7.599999999999999605e-10 2.790000000000000085e-09 9.999999999999999988e-15
1.609999999999999973e-02 2.830000000000000010e-05 2.149999999999999947e-04 2.269999999999999819e-12 3.119999999999999944e-05 1.119999999999999989e-02 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 4.720000000000000210e-05 1.979999999999999995e-07 4.160000000000000193e-07 6.330000000000000381e-06 7.810000000000000000e+05 5.619999999999999725e-05 3.959999999999999990e-07 1.119999999999999902e-03 7.400000000000000295e-10 2.659999999999999913e-09 9.999999999999999988e-15
2.680000000000000090e-02 1.329999999999999972e-05 2.020000000000000040e-04 2.040000000000000193e-12 3.009999999999999980e-05 1.129999999999999928e-02 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 4.490000000000000040e-05 1.950000000000000124e-07 3.529999999999999978e-07 5.779999999999999717e-06 7.810000000000000000e+05 5.500000000000000196e-05 3.890000000000000025e-07 2.000000000000000042e-03 7.229999999999999849e-10 2.559999999999999845e-09 9.999999999999999988e-15
7.009999999999999565e-02 5.560000000000000130e-06 1.920000000000000049e-04 1.849999999999999993e-12 2.920000000000000164e-05 6.100000000000000387e-03 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 4.300000000000000165e-05 1.919999999999999987e-07 3.089999999999999744e-07 5.370000000000000255e-06 7.810000000000000000e+05 5.369999999999999746e-05 3.829999999999999753e-07 1.680000000000000070e-03 7.070000000000000401e-10 2.489999999999999880e-09 9.999999999999999988e-15
2.129999999999999949e-01 2.240000000000000153e-06 1.830000000000000029e-04 1.709999999999999984e-12 2.839999999999999914e-05 1.510000000000000057e-03 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 4.160000000000000151e-05 1.890000000000000116e-07 2.759999999999999833e-07 5.049999999999999930e-06 7.800000000000000000e+05 5.250000000000000218e-05 3.780000000000000231e-07 4.310000000000000137e-04 6.939999999999999816e-10 2.430000000000000087e-09 9.999999999999999988e-15
7.119999999999999662e-01 8.959999999999999764e-07 1.759999999999999954e-04 1.590000000000000091e-12 2.780000000000000149e-05 2.420000000000000005e-04 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 4.029999999999999701e-05 1.869999999999999937e-07 2.499999999999999887e-07 4.779999999999999974e-06 7.790000000000000000e+05 5.119999999999999768e-05 3.730000000000000181e-07 4.979999999999999753e-05 6.810000000000000265e-10 2.369999999999999881e-09 9.999999999999999988e-15
2.080000000000000071e+00 3.580000000000000029e-07 1.700000000000000122e-04 1.479999999999999954e-12 2.729999999999999951e-05 4.470000000000000232e-05 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 3.929999999999999981e-05 1.850000000000000022e-07 2.299999999999999949e-07 4.560000000000000387e-06 7.770000000000000000e+05 5.000000000000000240e-05 3.689999999999999822e-07 6.759999999999999652e-06 6.699999999999999611e-10 2.330000000000000019e-09 9.999999999999999988e-15
4.500000000000000000e+00 1.429999999999999967e-07 1.640000000000000019e-04 1.400000000000000093e-12 2.680000000000000090e-05 1.769999999999999994e-05 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 3.830000000000000261e-05 1.830000000000000108e-07 2.129999999999999882e-07 4.369999999999999665e-06 7.740000000000000000e+05 4.869999999999999790e-05 3.660000000000000216e-07 8.379999999999999600e-07 6.589999999999999991e-10 2.290000000000000157e-09 9.999999999999999988e-15
7.980000000000000426e+00 5.729999999999999693e-08 1.589999999999999888e-04 1.320000000000000030e-12 2.640000000000000135e-05 1.189999999999999957e-05 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 3.749999999999999671e-05 1.809999999999999929e-07 1.979999999999999995e-07 4.210000000000000349e-06 7.700000000000000000e+05 4.750000000000000262e-05 3.619999999999999857e-07 9.559999999999999578e-08 6.490000000000000336e-10 2.249999999999999882e-09 9.999999999999999988e-15
1.000000000000000000e+01 2.289999999999999992e-08 1.550000000000000000e-04 1.249999999999999924e-12 2.599999999999999840e-05 1.349999999999999949e-05 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 3.680000000000000003e-05 1.799999999999999971e-07 1.859999999999999979e-07 4.060000000000000092e-06 7.650000000000000000e+05 4.619999999999999812e-05 3.590000000000000250e-07 1.000000000000000021e-08 6.399999999999999613e-10 2.220000000000000192e-09 9.999999999999999988e-15
1.000000000000000000e+01 9.170000000000000387e-09 1.510000000000000112e-04 1.189999999999999978e-12 2.570000000000000127e-05 2.199999999999999943e-05 4.249999999999999763e-04 1.799999999999999951e-03 7.150000000000000153e-06 3.000000000000000076e-06 3.610000000000000334e-05 1.780000000000000057e-07 1.749999999999999921e-07 3.929999999999999642e-06 7.600000000000000000e+05 4.500000000000000283e-05 3.560000000000000114e-07 1.000000000000000062e-09 6.319999999999999889e-10 2.190000000000000089e-09 9.999999999999999988e-15
